quantile,country,year,rel_income,code,num,original
First decile,Hungary,2012,3.7,D,1,D1:First decile
First decile,Hungary,2013,3.4,D,1,D1:First decile
First decile,Hungary,2014,3.4,D,1,D1:First decile
First decile,Hungary,2015,3.3,D,1,D1:First decile
First decile,Hungary,2016,3.3,D,1,D1:First decile
First decile,Hungary,2017,3.1,D,1,D1:First decile
First decile,Hungary,2018,3.2,D,1,D1:First decile
First decile,Hungary,2019,3.2,D,1,D1:First decile
First decile,Hungary,2020,3.3,D,1,D1:First decile
First decile,Hungary,2021,3.3,D,1,D1:First decile
First decile,Ireland,1995,3.0,D,1,D1:First decile
First decile,Ireland,1996,4.0,D,1,D1:First decile
First decile,Ireland,1997,4.0,D,1,D1:First decile
First decile,Ireland,1998,3.0,D,1,D1:First decile
First decile,Ireland,1999,3.0,D,1,D1:First decile
First decile,Ireland,2000,3.0,D,1,D1:First decile
First decile,Ireland,2001,3.0,D,1,D1:First decile
First decile,Ireland,2003,3.0,D,1,D1:First decile
First decile,Ireland,2004,3.3,D,1,D1:First decile
First decile,Ireland,2005,3.3,D,1,D1:First decile
First decile,Ireland,2006,3.5,D,1,D1:First decile
First decile,Ireland,2007,3.4,D,1,D1:First decile
First decile,Ireland,2008,3.6,D,1,D1:First decile
First decile,Ireland,2009,3.6,D,1,D1:First decile
First decile,Ireland,2010,3.2,D,1,D1:First decile
First decile,Ireland,2011,3.1,D,1,D1:First decile
First decile,Ireland,2012,3.1,D,1,D1:First decile
First decile,Ireland,2013,3.2,D,1,D1:First decile
First decile,Ireland,2014,3.0,D,1,D1:First decile
First decile,Ireland,2015,3.4,D,1,D1:First decile
First decile,Ireland,2016,3.5,D,1,D1:First decile
First decile,Ireland,2017,3.4,D,1,D1:First decile
First decile,Ireland,2018,3.7,D,1,D1:First decile
First decile,Ireland,2019,4.0,D,1,D1:First decile
First decile,Ireland,2020,3.9,D,1,D1:First decile
First decile,Ireland,2021,4.0,D,1,D1:First decile
First decile,Iceland,2004,4.1,D,1,D1:First decile
First decile,Iceland,2005,4.0,D,1,D1:First decile
First decile,Iceland,2006,3.8,D,1,D1:First decile
First decile,Iceland,2007,4.0,D,1,D1:First decile
First decile,Iceland,2008,4.0,D,1,D1:First decile
First decile,Iceland,2009,3.8,D,1,D1:First decile
First decile,Iceland,2010,4.0,D,1,D1:First decile
First decile,Iceland,2011,4.0,D,1,D1:First decile
First decile,Iceland,2012,4.0,D,1,D1:First decile
First decile,Iceland,2013,4.1,D,1,D1:First decile
First decile,Iceland,2014,4.4,D,1,D1:First decile
First decile,Iceland,2015,4.1,D,1,D1:First decile
First decile,Iceland,2016,4.3,D,1,D1:First decile
First decile,Iceland,2017,3.8,D,1,D1:First decile
First decile,Iceland,2018,4.3,D,1,D1:First decile
First decile,Italy,1995,2.0,D,1,D1:First decile
First decile,Italy,1996,2.0,D,1,D1:First decile
First decile,Italy,1997,2.0,D,1,D1:First decile
First decile,Italy,1998,3.0,D,1,D1:First decile
First decile,Italy,1999,3.0,D,1,D1:First decile
First decile,Italy,2000,3.0,D,1,D1:First decile
First decile,Italy,2001,3.0,D,1,D1:First decile
First decile,Italy,2004,2.5,D,1,D1:First decile
First decile,Italy,2005,2.5,D,1,D1:First decile
First decile,Italy,2006,2.5,D,1,D1:First decile
First decile,Italy,2007,2.6,D,1,D1:First decile
First decile,Italy,2008,2.6,D,1,D1:First decile
First decile,Italy,2009,2.6,D,1,D1:First decile
First decile,Italy,2010,2.5,D,1,D1:First decile
First decile,Italy,2011,2.2,D,1,D1:First decile
First decile,Italy,2012,2.3,D,1,D1:First decile
First decile,Italy,2013,2.1,D,1,D1:First decile
First decile,Italy,2014,2.1,D,1,D1:First decile
First decile,Italy,2015,2.1,D,1,D1:First decile
First decile,Italy,2016,1.8,D,1,D1:First decile
First decile,Italy,2017,2.0,D,1,D1:First decile
First decile,Italy,2018,2.0,D,1,D1:First decile
First decile,Italy,2019,2.0,D,1,D1:First decile
First decile,Italy,2020,2.2,D,1,D1:First decile
First decile,Italy,2021,2.3,D,1,D1:First decile
First decile,Lithuania,2005,2.2,D,1,D1:First decile
First decile,Lithuania,2006,2.3,D,1,D1:First decile
First decile,Lithuania,2007,2.5,D,1,D1:First decile
First decile,Lithuania,2008,2.5,D,1,D1:First decile
First decile,Lithuania,2009,2.4,D,1,D1:First decile
First decile,Lithuania,2010,1.9,D,1,D1:First decile
First decile,Lithuania,2011,2.3,D,1,D1:First decile
First decile,Lithuania,2012,2.7,D,1,D1:First decile
First decile,Lithuania,2013,2.6,D,1,D1:First decile
First decile,Lithuania,2014,2.5,D,1,D1:First decile
First decile,Lithuania,2015,2.2,D,1,D1:First decile
First decile,Lithuania,2016,2.0,D,1,D1:First decile
First decile,Lithuania,2017,2.1,D,1,D1:First decile
First decile,Lithuania,2018,2.1,D,1,D1:First decile
First decile,Lithuania,2019,2.3,D,1,D1:First decile
First decile,Lithuania,2020,2.6,D,1,D1:First decile
First decile,Lithuania,2021,2.6,D,1,D1:First decile
First decile,Luxembourg,1995,4.0,D,1,D1:First decile
First decile,Luxembourg,1996,4.0,D,1,D1:First decile
First decile,Luxembourg,1997,4.0,D,1,D1:First decile
First decile,Luxembourg,1998,4.0,D,1,D1:First decile
First decile,Luxembourg,1999,4.0,D,1,D1:First decile
First decile,Luxembourg,2000,4.0,D,1,D1:First decile
First decile,Luxembourg,2001,4.0,D,1,D1:First decile
First decile,Luxembourg,2003,3.6,D,1,D1:First decile
First decile,Luxembourg,2004,3.6,D,1,D1:First decile
First decile,Luxembourg,2005,3.7,D,1,D1:First decile
First decile,Luxembourg,2006,3.4,D,1,D1:First decile
First decile,Luxembourg,2007,3.8,D,1,D1:First decile
First decile,Luxembourg,2008,3.7,D,1,D1:First decile
First decile,Luxembourg,2009,3.6,D,1,D1:First decile
First decile,Luxembourg,2010,3.6,D,1,D1:First decile
First decile,Luxembourg,2011,3.7,D,1,D1:First decile
First decile,Luxembourg,2012,3.6,D,1,D1:First decile
First decile,Luxembourg,2013,3.3,D,1,D1:First decile
First decile,Luxembourg,2014,3.1,D,1,D1:First decile
First decile,Luxembourg,2015,3.5,D,1,D1:First decile
First decile,Luxembourg,2016,3.1,D,1,D1:First decile
First decile,Luxembourg,2017,3.1,D,1,D1:First decile
First decile,Luxembourg,2018,2.6,D,1,D1:First decile
First decile,Luxembourg,2019,2.7,D,1,D1:First decile
First decile,Luxembourg,2020,2.9,D,1,D1:First decile
First decile,Luxembourg,2021,3.3,D,1,D1:First decile
First decile,Latvia,2005,2.1,D,1,D1:First decile
First decile,Latvia,2006,2.0,D,1,D1:First decile
First decile,Latvia,2007,2.4,D,1,D1:First decile
First decile,Latvia,2008,2.2,D,1,D1:First decile
First decile,Latvia,2009,2.1,D,1,D1:First decile
First decile,Latvia,2010,2.0,D,1,D1:First decile
First decile,Latvia,2011,2.1,D,1,D1:First decile
First decile,Latvia,2012,2.3,D,1,D1:First decile
First decile,Latvia,2013,2.3,D,1,D1:First decile
First decile,Latvia,2014,2.2,D,1,D1:First decile
First decile,Latvia,2015,2.2,D,1,D1:First decile
First decile,Latvia,2016,2.3,D,1,D1:First decile
First decile,Latvia,2017,2.3,D,1,D1:First decile
First decile,Latvia,2018,2.1,D,1,D1:First decile
First decile,Latvia,2019,2.3,D,1,D1:First decile
First decile,Latvia,2020,2.4,D,1,D1:First decile
First decile,Latvia,2021,2.3,D,1,D1:First decile
First decile,Montenegro,2013,1.8,D,1,D1:First decile
First decile,Montenegro,2014,2.0,D,1,D1:First decile
First decile,Montenegro,2015,2.0,D,1,D1:First decile
First decile,Montenegro,2016,2.1,D,1,D1:First decile
First decile,Montenegro,2017,1.8,D,1,D1:First decile
First decile,Montenegro,2018,1.5,D,1,D1:First decile
First decile,Montenegro,2019,1.9,D,1,D1:First decile
First decile,Montenegro,2020,2.4,D,1,D1:First decile
First decile,North Macedonia,2012,1.1,D,1,D1:First decile
First decile,North Macedonia,2013,1.4,D,1,D1:First decile
First decile,North Macedonia,2014,1.7,D,1,D1:First decile
First decile,North Macedonia,2015,1.8,D,1,D1:First decile
First decile,North Macedonia,2016,1.8,D,1,D1:First decile
First decile,North Macedonia,2017,1.9,D,1,D1:First decile
First decile,North Macedonia,2018,1.9,D,1,D1:First decile
First decile,North Macedonia,2019,2.2,D,1,D1:First decile
First decile,North Macedonia,2020,2.0,D,1,D1:First decile
First decile,Malta,2005,3.7,D,1,D1:First decile
First decile,Malta,2006,3.5,D,1,D1:First decile
First decile,Malta,2007,3.6,D,1,D1:First decile
First decile,Malta,2008,3.3,D,1,D1:First decile
First decile,Malta,2009,3.8,D,1,D1:First decile
First decile,Malta,2010,3.4,D,1,D1:First decile
First decile,Malta,2011,3.7,D,1,D1:First decile
First decile,Malta,2012,3.8,D,1,D1:First decile
First decile,Malta,2013,3.7,D,1,D1:First decile
First decile,Malta,2014,3.8,D,1,D1:First decile
First decile,Malta,2015,3.7,D,1,D1:First decile
First decile,Malta,2016,3.7,D,1,D1:First decile
First decile,Malta,2017,3.7,D,1,D1:First decile
First decile,Malta,2018,3.6,D,1,D1:First decile
First decile,Malta,2019,3.6,D,1,D1:First decile
First decile,Malta,2020,3.3,D,1,D1:First decile
First decile,Malta,2021,2.8,D,1,D1:First decile
First decile,Netherlands,1995,3.0,D,1,D1:First decile
First decile,Netherlands,1996,3.0,D,1,D1:First decile
First decile,Netherlands,1997,4.0,D,1,D1:First decile
First decile,Netherlands,1998,4.0,D,1,D1:First decile
First decile,Netherlands,1999,4.0,D,1,D1:First decile
First decile,Netherlands,2000,4.0,D,1,D1:First decile
First decile,Netherlands,2001,4.0,D,1,D1:First decile
First decile,Netherlands,2005,3.2,D,1,D1:First decile
First decile,Netherlands,2006,3.5,D,1,D1:First decile
First decile,Netherlands,2007,3.6,D,1,D1:First decile
First decile,Netherlands,2008,3.5,D,1,D1:First decile
First decile,Netherlands,2009,3.5,D,1,D1:First decile
First decile,Netherlands,2010,3.8,D,1,D1:First decile
First decile,Netherlands,2011,3.5,D,1,D1:First decile
First decile,Netherlands,2012,3.8,D,1,D1:First decile
First decile,Netherlands,2013,3.9,D,1,D1:First decile
First decile,Netherlands,2014,3.5,D,1,D1:First decile
First decile,Netherlands,2015,3.8,D,1,D1:First decile
First decile,Netherlands,2016,3.6,D,1,D1:First decile
First decile,Netherlands,2017,3.5,D,1,D1:First decile
First decile,Netherlands,2018,3.4,D,1,D1:First decile
First decile,Netherlands,2019,3.6,D,1,D1:First decile
First decile,Netherlands,2020,3.5,D,1,D1:First decile
First decile,Netherlands,2021,3.6,D,1,D1:First decile
First decile,Norway,2003,3.9,D,1,D1:First decile
First decile,Norway,2004,3.9,D,1,D1:First decile
First decile,Norway,2005,3.6,D,1,D1:First decile
First decile,Norway,2006,2.6,D,1,D1:First decile
First decile,Norway,2007,3.3,D,1,D1:First decile
First decile,Norway,2008,3.2,D,1,D1:First decile
First decile,Norway,2009,3.7,D,1,D1:First decile
First decile,Norway,2010,3.7,D,1,D1:First decile
First decile,Norway,2011,3.8,D,1,D1:First decile
First decile,Norway,2012,3.9,D,1,D1:First decile
First decile,Norway,2013,3.9,D,1,D1:First decile
First decile,Norway,2014,3.7,D,1,D1:First decile
First decile,Norway,2015,3.6,D,1,D1:First decile
First decile,Norway,2016,3.5,D,1,D1:First decile
First decile,Norway,2017,3.2,D,1,D1:First decile
First decile,Norway,2018,3.4,D,1,D1:First decile
First decile,Norway,2019,3.3,D,1,D1:First decile
First decile,Norway,2020,3.3,D,1,D1:First decile
First decile,Poland,2005,2.2,D,1,D1:First decile
First decile,Poland,2006,2.7,D,1,D1:First decile
First decile,Poland,2007,2.9,D,1,D1:First decile
First decile,Poland,2008,3.0,D,1,D1:First decile
First decile,Poland,2009,3.1,D,1,D1:First decile
First decile,Poland,2010,3.1,D,1,D1:First decile
First decile,Poland,2011,3.0,D,1,D1:First decile
First decile,Poland,2012,3.1,D,1,D1:First decile
First decile,Poland,2013,3.1,D,1,D1:First decile
First decile,Poland,2014,3.0,D,1,D1:First decile
First decile,Poland,2015,3.0,D,1,D1:First decile
First decile,Poland,2016,3.0,D,1,D1:First decile
First decile,Poland,2017,3.1,D,1,D1:First decile
First decile,Poland,2018,3.3,D,1,D1:First decile
First decile,Poland,2019,3.2,D,1,D1:First decile
First decile,Poland,2020,3.5,D,1,D1:First decile
First decile,Poland,2021,3.5,D,1,D1:First decile
First decile,Portugal,1995,2.0,D,1,D1:First decile
First decile,Portugal,1996,2.0,D,1,D1:First decile
First decile,Portugal,1997,2.0,D,1,D1:First decile
First decile,Portugal,1998,2.0,D,1,D1:First decile
First decile,Portugal,1999,3.0,D,1,D1:First decile
First decile,Portugal,2000,3.0,D,1,D1:First decile
First decile,Portugal,2001,3.0,D,1,D1:First decile
First decile,Portugal,2004,2.4,D,1,D1:First decile
First decile,Portugal,2005,2.5,D,1,D1:First decile
First decile,Portugal,2006,2.5,D,1,D1:First decile
First decile,Portugal,2007,2.7,D,1,D1:First decile
First decile,Portugal,2008,2.8,D,1,D1:First decile
First decile,Portugal,2009,2.7,D,1,D1:First decile
First decile,Portugal,2010,2.9,D,1,D1:First decile
First decile,Portugal,2011,2.9,D,1,D1:First decile
First decile,Portugal,2012,2.7,D,1,D1:First decile
First decile,Portugal,2013,2.5,D,1,D1:First decile
First decile,Portugal,2014,2.4,D,1,D1:First decile
First decile,Portugal,2015,2.5,D,1,D1:First decile
First decile,Portugal,2016,2.6,D,1,D1:First decile
First decile,Portugal,2017,2.6,D,1,D1:First decile
First decile,Portugal,2018,2.9,D,1,D1:First decile
First decile,Portugal,2019,2.9,D,1,D1:First decile
First decile,Portugal,2020,3.0,D,1,D1:First decile
First decile,Portugal,2021,2.6,D,1,D1:First decile
First decile,Romania,2007,1.9,D,1,D1:First decile
First decile,Romania,2008,2.1,D,1,D1:First decile
First decile,Romania,2009,2.1,D,1,D1:First decile
First decile,Romania,2010,2.4,D,1,D1:First decile
First decile,Romania,2011,2.2,D,1,D1:First decile
First decile,Romania,2012,2.0,D,1,D1:First decile
First decile,Romania,2013,1.9,D,1,D1:First decile
First decile,Romania,2014,1.8,D,1,D1:First decile
First decile,Romania,2015,1.5,D,1,D1:First decile
First decile,Romania,2016,1.8,D,1,D1:First decile
First decile,Romania,2017,2.0,D,1,D1:First decile
First decile,Romania,2018,1.7,D,1,D1:First decile
First decile,Romania,2019,1.8,D,1,D1:First decile
First decile,Romania,2020,1.9,D,1,D1:First decile
First decile,Romania,2021,1.6,D,1,D1:First decile
First decile,Serbia,2013,1.4,D,1,D1:First decile
First decile,Serbia,2014,1.0,D,1,D1:First decile
First decile,Serbia,2015,0.8,D,1,D1:First decile
First decile,Serbia,2016,0.5,D,1,D1:First decile
First decile,Serbia,2017,1.0,D,1,D1:First decile
First decile,Serbia,2018,0.8,D,1,D1:First decile
First decile,Serbia,2019,1.9,D,1,D1:First decile
First decile,Serbia,2020,2.2,D,1,D1:First decile
First decile,Sweden,2004,3.8,D,1,D1:First decile
First decile,Sweden,2005,3.9,D,1,D1:First decile
First decile,Sweden,2006,3.3,D,1,D1:First decile
First decile,Sweden,2007,3.9,D,1,D1:First decile
First decile,Sweden,2008,3.5,D,1,D1:First decile
First decile,Sweden,2009,3.3,D,1,D1:First decile
First decile,Sweden,2010,3.3,D,1,D1:First decile
First decile,Sweden,2011,3.2,D,1,D1:First decile
First decile,Sweden,2012,3.1,D,1,D1:First decile
First decile,Sweden,2013,3.2,D,1,D1:First decile
First decile,Sweden,2014,3.1,D,1,D1:First decile
First decile,Sweden,2015,3.2,D,1,D1:First decile
First decile,Sweden,2016,3.1,D,1,D1:First decile
First decile,Sweden,2017,3.2,D,1,D1:First decile
First decile,Sweden,2018,3.3,D,1,D1:First decile
First decile,Sweden,2019,2.9,D,1,D1:First decile
First decile,Sweden,2020,3.2,D,1,D1:First decile
First decile,Sweden,2021,3.3,D,1,D1:First decile
First decile,Slovenia,2005,3.9,D,1,D1:First decile
First decile,Slovenia,2006,4.0,D,1,D1:First decile
First decile,Slovenia,2007,4.1,D,1,D1:First decile
First decile,Slovenia,2008,4.0,D,1,D1:First decile
First decile,Slovenia,2009,4.1,D,1,D1:First decile
First decile,Slovenia,2010,4.0,D,1,D1:First decile
First decile,Slovenia,2011,3.9,D,1,D1:First decile
First decile,Slovenia,2012,3.9,D,1,D1:First decile
First decile,Slovenia,2013,3.8,D,1,D1:First decile
First decile,Slovenia,2014,3.7,D,1,D1:First decile
First decile,Slovenia,2015,3.8,D,1,D1:First decile
First decile,Slovenia,2016,3.8,D,1,D1:First decile
First decile,Slovenia,2017,4.0,D,1,D1:First decile
First decile,Slovenia,2018,4.1,D,1,D1:First decile
First decile,Slovenia,2019,4.1,D,1,D1:First decile
First decile,Slovenia,2020,4.2,D,1,D1:First decile
First decile,Slovenia,2021,4.3,D,1,D1:First decile
First decile,Slovakia,2005,3.4,D,1,D1:First decile
First decile,Slovakia,2006,3.7,D,1,D1:First decile
First decile,Slovakia,2007,4.0,D,1,D1:First decile
First decile,Slovakia,2008,4.0,D,1,D1:First decile
First decile,Slovakia,2009,3.7,D,1,D1:First decile
First decile,Slovakia,2010,3.5,D,1,D1:First decile
First decile,Slovakia,2011,3.5,D,1,D1:First decile
First decile,Slovakia,2012,3.6,D,1,D1:First decile
First decile,Slovakia,2013,3.5,D,1,D1:First decile
First decile,Slovakia,2014,3.3,D,1,D1:First decile
First decile,Slovakia,2015,3.3,D,1,D1:First decile
First decile,Slovakia,2016,3.3,D,1,D1:First decile
First decile,Slovakia,2017,3.2,D,1,D1:First decile
First decile,Slovakia,2018,3.9,D,1,D1:First decile
First decile,Slovakia,2019,3.6,D,1,D1:First decile
First decile,Slovakia,2020,4.0,D,1,D1:First decile
First decile,Türkiye,2006,1.5,D,1,D1:First decile
First decile,Türkiye,2007,1.9,D,1,D1:First decile
First decile,Türkiye,2008,1.9,D,1,D1:First decile
First decile,Türkiye,2009,1.6,D,1,D1:First decile
First decile,Türkiye,2010,1.7,D,1,D1:First decile
First decile,Türkiye,2011,1.8,D,1,D1:First decile
First decile,Türkiye,2012,1.8,D,1,D1:First decile
First decile,Türkiye,2013,2.0,D,1,D1:First decile
First decile,Türkiye,2014,2.1,D,1,D1:First decile
First decile,Türkiye,2015,2.0,D,1,D1:First decile
First decile,Türkiye,2016,2.1,D,1,D1:First decile
First decile,Türkiye,2017,2.1,D,1,D1:First decile
First decile,Türkiye,2018,2.1,D,1,D1:First decile
First decile,Türkiye,2019,2.1,D,1,D1:First decile
First decile,Türkiye,2020,1.9,D,1,D1:First decile
First decile,United Kingdom,1995,3.0,D,1,D1:First decile
First decile,United Kingdom,1996,3.0,D,1,D1:First decile
First decile,United Kingdom,1997,3.0,D,1,D1:First decile
First decile,United Kingdom,1998,3.0,D,1,D1:First decile
First decile,United Kingdom,1999,3.0,D,1,D1:First decile
First decile,United Kingdom,2000,3.0,D,1,D1:First decile
First decile,United Kingdom,2001,3.0,D,1,D1:First decile
First decile,United Kingdom,2005,2.6,D,1,D1:First decile
First decile,United Kingdom,2006,2.7,D,1,D1:First decile
First decile,United Kingdom,2007,2.8,D,1,D1:First decile
First decile,United Kingdom,2008,2.8,D,1,D1:First decile
First decile,United Kingdom,2009,2.9,D,1,D1:First decile
