quantile,country,year,rel_income,code,num,original,normalized
First percentile,Croatia,2019,0.1,P,1,P1:First percentile,0.01
First percentile,Croatia,2020,0.1,P,1,P1:First percentile,0.01
First percentile,Croatia,2021,0.0,P,1,P1:First percentile,0.01
First percentile,Hungary,2005,0.1,P,1,P1:First percentile,0.01
First percentile,Hungary,2006,-0.2,P,1,P1:First percentile,0.01
First percentile,Hungary,2007,0.2,P,1,P1:First percentile,0.01
First percentile,Hungary,2008,0.2,P,1,P1:First percentile,0.01
First percentile,Hungary,2009,0.2,P,1,P1:First percentile,0.01
First percentile,Hungary,2010,0.2,P,1,P1:First percentile,0.01
First percentile,Hungary,2011,0.2,P,1,P1:First percentile,0.01
First percentile,Hungary,2012,0.2,P,1,P1:First percentile,0.01
First percentile,Hungary,2013,0.1,P,1,P1:First percentile,0.01
First percentile,Hungary,2014,0.2,P,1,P1:First percentile,0.01
First percentile,Hungary,2015,0.1,P,1,P1:First percentile,0.01
First percentile,Hungary,2016,0.0,P,1,P1:First percentile,0.01
First percentile,Hungary,2017,0.0,P,1,P1:First percentile,0.01
First percentile,Hungary,2018,0.1,P,1,P1:First percentile,0.01
First percentile,Hungary,2019,0.1,P,1,P1:First percentile,0.01
First percentile,Hungary,2020,0.1,P,1,P1:First percentile,0.01
First percentile,Hungary,2021,0.1,P,1,P1:First percentile,0.01
First percentile,Ireland,2003,0.1,P,1,P1:First percentile,0.01
First percentile,Ireland,2004,0.1,P,1,P1:First percentile,0.01
First percentile,Ireland,2005,0.1,P,1,P1:First percentile,0.01
First percentile,Ireland,2006,0.2,P,1,P1:First percentile,0.01
First percentile,Ireland,2007,0.1,P,1,P1:First percentile,0.01
First percentile,Ireland,2008,0.1,P,1,P1:First percentile,0.01
First percentile,Ireland,2009,0.1,P,1,P1:First percentile,0.01
First percentile,Ireland,2010,0.0,P,1,P1:First percentile,0.01
First percentile,Ireland,2011,0.0,P,1,P1:First percentile,0.01
First percentile,Ireland,2012,0.0,P,1,P1:First percentile,0.01
First percentile,Ireland,2013,0.1,P,1,P1:First percentile,0.01
First percentile,Ireland,2014,0.0,P,1,P1:First percentile,0.01
First percentile,Ireland,2015,0.0,P,1,P1:First percentile,0.01
First percentile,Ireland,2016,0.1,P,1,P1:First percentile,0.01
First percentile,Ireland,2017,0.1,P,1,P1:First percentile,0.01
First percentile,Ireland,2018,0.1,P,1,P1:First percentile,0.01
First percentile,Ireland,2019,0.2,P,1,P1:First percentile,0.01
First percentile,Ireland,2020,0.2,P,1,P1:First percentile,0.01
First percentile,Ireland,2021,0.2,P,1,P1:First percentile,0.01
First percentile,Iceland,2004,0.1,P,1,P1:First percentile,0.01
First percentile,Iceland,2005,0.1,P,1,P1:First percentile,0.01
First percentile,Iceland,2006,-0.1,P,1,P1:First percentile,0.01
First percentile,Iceland,2007,0.1,P,1,P1:First percentile,0.01
First percentile,Iceland,2008,0.1,P,1,P1:First percentile,0.01
First percentile,Iceland,2009,0.1,P,1,P1:First percentile,0.01
First percentile,Iceland,2010,0.1,P,1,P1:First percentile,0.01
First percentile,Iceland,2011,0.0,P,1,P1:First percentile,0.01
First percentile,Iceland,2012,0.0,P,1,P1:First percentile,0.01
First percentile,Iceland,2013,0.1,P,1,P1:First percentile,0.01
First percentile,Iceland,2014,0.1,P,1,P1:First percentile,0.01
First percentile,Iceland,2015,0.1,P,1,P1:First percentile,0.01
First percentile,Iceland,2016,0.1,P,1,P1:First percentile,0.01
First percentile,Iceland,2017,-0.2,P,1,P1:First percentile,0.01
First percentile,Iceland,2018,0.1,P,1,P1:First percentile,0.01
First percentile,Italy,2004,0.0,P,1,P1:First percentile,0.01
First percentile,Italy,2005,0.0,P,1,P1:First percentile,0.01
First percentile,Italy,2006,0.0,P,1,P1:First percentile,0.01
First percentile,Italy,2007,0.0,P,1,P1:First percentile,0.01
First percentile,Italy,2008,0.0,P,1,P1:First percentile,0.01
First percentile,Italy,2009,0.0,P,1,P1:First percentile,0.01
First percentile,Italy,2010,0.0,P,1,P1:First percentile,0.01
First percentile,Italy,2011,0.0,P,1,P1:First percentile,0.01
First percentile,Italy,2012,0.0,P,1,P1:First percentile,0.01
First percentile,Italy,2013,0.0,P,1,P1:First percentile,0.01
First percentile,Italy,2014,0.0,P,1,P1:First percentile,0.01
First percentile,Italy,2015,0.0,P,1,P1:First percentile,0.01
First percentile,Italy,2016,0.0,P,1,P1:First percentile,0.01
First percentile,Italy,2017,0.0,P,1,P1:First percentile,0.01
First percentile,Italy,2018,0.0,P,1,P1:First percentile,0.01
First percentile,Italy,2019,0.0,P,1,P1:First percentile,0.01
First percentile,Italy,2020,0.0,P,1,P1:First percentile,0.01
First percentile,Italy,2021,0.0,P,1,P1:First percentile,0.01
First percentile,Lithuania,2005,0.0,P,1,P1:First percentile,0.01
First percentile,Lithuania,2006,0.0,P,1,P1:First percentile,0.01
First percentile,Lithuania,2007,0.0,P,1,P1:First percentile,0.01
First percentile,Lithuania,2008,0.0,P,1,P1:First percentile,0.01
First percentile,Lithuania,2009,0.0,P,1,P1:First percentile,0.01
First percentile,Lithuania,2010,0.0,P,1,P1:First percentile,0.01
First percentile,Lithuania,2011,0.0,P,1,P1:First percentile,0.01
First percentile,Lithuania,2012,0.0,P,1,P1:First percentile,0.01
First percentile,Lithuania,2013,0.0,P,1,P1:First percentile,0.01
First percentile,Lithuania,2014,0.0,P,1,P1:First percentile,0.01
First percentile,Lithuania,2015,0.0,P,1,P1:First percentile,0.01
First percentile,Lithuania,2016,0.0,P,1,P1:First percentile,0.01
First percentile,Lithuania,2017,0.0,P,1,P1:First percentile,0.01
First percentile,Lithuania,2018,0.0,P,1,P1:First percentile,0.01
First percentile,Lithuania,2019,0.0,P,1,P1:First percentile,0.01
First percentile,Lithuania,2020,0.0,P,1,P1:First percentile,0.01
First percentile,Lithuania,2021,0.1,P,1,P1:First percentile,0.01
First percentile,Luxembourg,2003,-0.1,P,1,P1:First percentile,0.01
First percentile,Luxembourg,2004,0.0,P,1,P1:First percentile,0.01
First percentile,Luxembourg,2005,0.1,P,1,P1:First percentile,0.01
First percentile,Luxembourg,2006,0.0,P,1,P1:First percentile,0.01
First percentile,Luxembourg,2007,0.2,P,1,P1:First percentile,0.01
First percentile,Luxembourg,2008,0.1,P,1,P1:First percentile,0.01
First percentile,Luxembourg,2009,0.1,P,1,P1:First percentile,0.01
First percentile,Luxembourg,2010,0.0,P,1,P1:First percentile,0.01
First percentile,Luxembourg,2011,0.0,P,1,P1:First percentile,0.01
First percentile,Luxembourg,2012,0.0,P,1,P1:First percentile,0.01
First percentile,Luxembourg,2013,-0.1,P,1,P1:First percentile,0.01
First percentile,Luxembourg,2014,-0.2,P,1,P1:First percentile,0.01
First percentile,Luxembourg,2015,0.0,P,1,P1:First percentile,0.01
First percentile,Luxembourg,2016,0.0,P,1,P1:First percentile,0.01
First percentile,Luxembourg,2017,0.0,P,1,P1:First percentile,0.01
First percentile,Luxembourg,2018,0.0,P,1,P1:First percentile,0.01
First percentile,Luxembourg,2019,0.0,P,1,P1:First percentile,0.01
First percentile,Luxembourg,2020,-0.2,P,1,P1:First percentile,0.01
First percentile,Luxembourg,2021,0.1,P,1,P1:First percentile,0.01
First percentile,Latvia,2005,-0.1,P,1,P1:First percentile,0.01
First percentile,Latvia,2006,-0.1,P,1,P1:First percentile,0.01
First percentile,Latvia,2007,0.0,P,1,P1:First percentile,0.01
First percentile,Latvia,2008,0.0,P,1,P1:First percentile,0.01
First percentile,Latvia,2009,0.0,P,1,P1:First percentile,0.01
First percentile,Latvia,2010,0.0,P,1,P1:First percentile,0.01
First percentile,Latvia,2011,0.0,P,1,P1:First percentile,0.01
First percentile,Latvia,2012,0.0,P,1,P1:First percentile,0.01
First percentile,Latvia,2013,0.0,P,1,P1:First percentile,0.01
First percentile,Latvia,2014,0.0,P,1,P1:First percentile,0.01
First percentile,Latvia,2015,0.0,P,1,P1:First percentile,0.01
First percentile,Latvia,2016,0.0,P,1,P1:First percentile,0.01
First percentile,Latvia,2017,0.0,P,1,P1:First percentile,0.01
First percentile,Latvia,2018,0.0,P,1,P1:First percentile,0.01
First percentile,Latvia,2019,0.0,P,1,P1:First percentile,0.01
First percentile,Latvia,2020,0.0,P,1,P1:First percentile,0.01
First percentile,Latvia,2021,0.0,P,1,P1:First percentile,0.01
First percentile,Montenegro,2013,0.0,P,1,P1:First percentile,0.01
First percentile,Montenegro,2014,0.1,P,1,P1:First percentile,0.01
First percentile,Montenegro,2015,0.1,P,1,P1:First percentile,0.01
First percentile,Montenegro,2016,0.1,P,1,P1:First percentile,0.01
First percentile,Montenegro,2017,0.0,P,1,P1:First percentile,0.01
First percentile,Montenegro,2018,0.0,P,1,P1:First percentile,0.01
First percentile,Montenegro,2019,0.0,P,1,P1:First percentile,0.01
First percentile,Montenegro,2020,0.1,P,1,P1:First percentile,0.01
First percentile,North Macedonia,2012,0.0,P,1,P1:First percentile,0.01
First percentile,North Macedonia,2013,0.0,P,1,P1:First percentile,0.01
First percentile,North Macedonia,2014,0.0,P,1,P1:First percentile,0.01
First percentile,North Macedonia,2015,0.0,P,1,P1:First percentile,0.01
First percentile,North Macedonia,2016,0.0,P,1,P1:First percentile,0.01
First percentile,North Macedonia,2017,0.0,P,1,P1:First percentile,0.01
First percentile,North Macedonia,2018,0.0,P,1,P1:First percentile,0.01
First percentile,North Macedonia,2019,0.1,P,1,P1:First percentile,0.01
First percentile,North Macedonia,2020,0.0,P,1,P1:First percentile,0.01
First percentile,Malta,2005,0.1,P,1,P1:First percentile,0.01
First percentile,Malta,2006,0.0,P,1,P1:First percentile,0.01
First percentile,Malta,2007,0.1,P,1,P1:First percentile,0.01
First percentile,Malta,2008,0.0,P,1,P1:First percentile,0.01
First percentile,Malta,2009,0.1,P,1,P1:First percentile,0.01
First percentile,Malta,2010,-0.1,P,1,P1:First percentile,0.01
First percentile,Malta,2011,0.1,P,1,P1:First percentile,0.01
First percentile,Malta,2012,0.1,P,1,P1:First percentile,0.01
First percentile,Malta,2013,0.1,P,1,P1:First percentile,0.01
First percentile,Malta,2014,0.2,P,1,P1:First percentile,0.01
First percentile,Malta,2015,0.2,P,1,P1:First percentile,0.01
First percentile,Malta,2016,0.2,P,1,P1:First percentile,0.01
First percentile,Malta,2017,0.2,P,1,P1:First percentile,0.01
First percentile,Malta,2018,0.2,P,1,P1:First percentile,0.01
First percentile,Malta,2019,0.1,P,1,P1:First percentile,0.01
First percentile,Malta,2020,0.1,P,1,P1:First percentile,0.01
First percentile,Malta,2021,-0.3,P,1,P1:First percentile,0.01
First percentile,Netherlands,2005,-0.5,P,1,P1:First percentile,0.01
First percentile,Netherlands,2006,-0.3,P,1,P1:First percentile,0.01
First percentile,Netherlands,2007,-0.2,P,1,P1:First percentile,0.01
First percentile,Netherlands,2008,-0.2,P,1,P1:First percentile,0.01
First percentile,Netherlands,2009,-0.2,P,1,P1:First percentile,0.01
First percentile,Netherlands,2010,-0.1,P,1,P1:First percentile,0.01
First percentile,Netherlands,2011,-0.4,P,1,P1:First percentile,0.01
First percentile,Netherlands,2012,-0.1,P,1,P1:First percentile,0.01
First percentile,Netherlands,2013,0.0,P,1,P1:First percentile,0.01
First percentile,Netherlands,2014,-0.2,P,1,P1:First percentile,0.01
First percentile,Netherlands,2015,0.0,P,1,P1:First percentile,0.01
First percentile,Netherlands,2016,0.0,P,1,P1:First percentile,0.01
First percentile,Netherlands,2017,0.0,P,1,P1:First percentile,0.01
First percentile,Netherlands,2018,-0.1,P,1,P1:First percentile,0.01
First percentile,Netherlands,2019,0.0,P,1,P1:First percentile,0.01
First percentile,Netherlands,2020,0.1,P,1,P1:First percentile,0.01
First percentile,Netherlands,2021,0.0,P,1,P1:First percentile,0.01
First percentile,Norway,2003,0.1,P,1,P1:First percentile,0.01
First percentile,Norway,2004,0.1,P,1,P1:First percentile,0.01
First percentile,Norway,2005,0.0,P,1,P1:First percentile,0.01
First percentile,Norway,2006,-0.7,P,1,P1:First percentile,0.01
First percentile,Norway,2007,-0.2,P,1,P1:First percentile,0.01
First percentile,Norway,2008,-0.4,P,1,P1:First percentile,0.01
First percentile,Norway,2009,0.0,P,1,P1:First percentile,0.01
First percentile,Norway,2010,0.0,P,1,P1:First percentile,0.01
First percentile,Norway,2011,0.0,P,1,P1:First percentile,0.01
First percentile,Norway,2012,0.0,P,1,P1:First percentile,0.01
First percentile,Norway,2013,0.0,P,1,P1:First percentile,0.01
First percentile,Norway,2014,0.0,P,1,P1:First percentile,0.01
First percentile,Norway,2015,0.0,P,1,P1:First percentile,0.01
First percentile,Norway,2016,0.0,P,1,P1:First percentile,0.01
First percentile,Norway,2017,-0.1,P,1,P1:First percentile,0.01
First percentile,Norway,2018,-0.1,P,1,P1:First percentile,0.01
First percentile,Norway,2019,-0.2,P,1,P1:First percentile,0.01
First percentile,Norway,2020,-0.2,P,1,P1:First percentile,0.01
First percentile,Poland,2005,0.0,P,1,P1:First percentile,0.01
First percentile,Poland,2006,0.1,P,1,P1:First percentile,0.01
First percentile,Poland,2007,0.1,P,1,P1:First percentile,0.01
First percentile,Poland,2008,0.1,P,1,P1:First percentile,0.01
First percentile,Poland,2009,0.1,P,1,P1:First percentile,0.01
First percentile,Poland,2010,0.1,P,1,P1:First percentile,0.01
First percentile,Poland,2011,0.1,P,1,P1:First percentile,0.01
First percentile,Poland,2012,0.1,P,1,P1:First percentile,0.01
First percentile,Poland,2013,0.1,P,1,P1:First percentile,0.01
First percentile,Poland,2014,0.1,P,1,P1:First percentile,0.01
First percentile,Poland,2015,0.1,P,1,P1:First percentile,0.01
First percentile,Poland,2016,0.0,P,1,P1:First percentile,0.01
First percentile,Poland,2017,0.1,P,1,P1:First percentile,0.01
First percentile,Poland,2018,0.1,P,1,P1:First percentile,0.01
First percentile,Poland,2019,0.1,P,1,P1:First percentile,0.01
First percentile,Poland,2020,0.1,P,1,P1:First percentile,0.01
First percentile,Poland,2021,0.1,P,1,P1:First percentile,0.01
First percentile,Portugal,2004,0.0,P,1,P1:First percentile,0.01
First percentile,Portugal,2005,0.1,P,1,P1:First percentile,0.01
First percentile,Portugal,2006,0.1,P,1,P1:First percentile,0.01
First percentile,Portugal,2007,0.1,P,1,P1:First percentile,0.01
First percentile,Portugal,2008,0.1,P,1,P1:First percentile,0.01
First percentile,Portugal,2009,0.1,P,1,P1:First percentile,0.01
First percentile,Portugal,2010,0.1,P,1,P1:First percentile,0.01
First percentile,Portugal,2011,0.1,P,1,P1:First percentile,0.01
First percentile,Portugal,2012,0.1,P,1,P1:First percentile,0.01
First percentile,Portugal,2013,0.1,P,1,P1:First percentile,0.01
First percentile,Portugal,2014,0.1,P,1,P1:First percentile,0.01
First percentile,Portugal,2015,0.1,P,1,P1:First percentile,0.01
First percentile,Portugal,2016,0.1,P,1,P1:First percentile,0.01
First percentile,Portugal,2017,0.1,P,1,P1:First percentile,0.01
First percentile,Portugal,2018,0.1,P,1,P1:First percentile,0.01
First percentile,Portugal,2019,0.1,P,1,P1:First percentile,0.01
First percentile,Portugal,2020,0.1,P,1,P1:First percentile,0.01
First percentile,Portugal,2021,0.1,P,1,P1:First percentile,0.01
First percentile,Romania,2007,0.0,P,1,P1:First percentile,0.01
First percentile,Romania,2008,0.1,P,1,P1:First percentile,0.01
First percentile,Romania,2009,0.0,P,1,P1:First percentile,0.01
First percentile,Romania,2010,0.1,P,1,P1:First percentile,0.01
First percentile,Romania,2011,0.0,P,1,P1:First percentile,0.01
First percentile,Romania,2012,0.0,P,1,P1:First percentile,0.01
First percentile,Romania,2013,0.0,P,1,P1:First percentile,0.01
First percentile,Romania,2014,0.0,P,1,P1:First percentile,0.01
First percentile,Romania,2015,0.0,P,1,P1:First percentile,0.01
First percentile,Romania,2016,0.0,P,1,P1:First percentile,0.01
First percentile,Romania,2017,0.0,P,1,P1:First percentile,0.01
First percentile,Romania,2018,0.0,P,1,P1:First percentile,0.01
First percentile,Romania,2019,0.0,P,1,P1:First percentile,0.01
First percentile,Romania,2020,0.0,P,1,P1:First percentile,0.01
First percentile,Romania,2021,-0.1,P,1,P1:First percentile,0.01
First percentile,Serbia,2013,0.0,P,1,P1:First percentile,0.01
First percentile,Serbia,2014,-0.3,P,1,P1:First percentile,0.01
First percentile,Serbia,2015,-0.2,P,1,P1:First percentile,0.01
First percentile,Serbia,2016,-0.5,P,1,P1:First percentile,0.01
First percentile,Serbia,2017,-0.1,P,1,P1:First percentile,0.01
First percentile,Serbia,2018,-0.5,P,1,P1:First percentile,0.01
First percentile,Serbia,2019,0.0,P,1,P1:First percentile,0.01
First percentile,Serbia,2020,0.0,P,1,P1:First percentile,0.01
First percentile,Sweden,2004,0.0,P,1,P1:First percentile,0.01
First percentile,Sweden,2005,-0.1,P,1,P1:First percentile,0.01
First percentile,Sweden,2006,0.0,P,1,P1:First percentile,0.01
First percentile,Sweden,2007,0.0,P,1,P1:First percentile,0.01
First percentile,Sweden,2008,-0.1,P,1,P1:First percentile,0.01
First percentile,Sweden,2009,-0.1,P,1,P1:First percentile,0.01
First percentile,Sweden,2010,-0.1,P,1,P1:First percentile,0.01
First percentile,Sweden,2011,-0.1,P,1,P1:First percentile,0.01
First percentile,Sweden,2012,-0.1,P,1,P1:First percentile,0.01
First percentile,Sweden,2013,0.0,P,1,P1:First percentile,0.01
First percentile,Sweden,2014,0.0,P,1,P1:First percentile,0.01
First percentile,Sweden,2015,0.0,P,1,P1:First percentile,0.01
First percentile,Sweden,2016,0.0,P,1,P1:First percentile,0.01
First percentile,Sweden,2017,0.0,P,1,P1:First percentile,0.01
First percentile,Sweden,2018,0.0,P,1,P1:First percentile,0.01
First percentile,Sweden,2019,-0.1,P,1,P1:First percentile,0.01
First percentile,Sweden,2020,0.0,P,1,P1:First percentile,0.01
First percentile,Sweden,2021,0.0,P,1,P1:First percentile,0.01
First percentile,Slovenia,2005,0.1,P,1,P1:First percentile,0.01
First percentile,Slovenia,2006,0.2,P,1,P1:First percentile,0.01
First percentile,Slovenia,2007,0.2,P,1,P1:First percentile,0.01
First percentile,Slovenia,2008,0.2,P,1,P1:First percentile,0.01
First percentile,Slovenia,2009,0.2,P,1,P1:First percentile,0.01
First percentile,Slovenia,2010,0.2,P,1,P1:First percentile,0.01
First percentile,Slovenia,2011,0.2,P,1,P1:First percentile,0.01
First percentile,Slovenia,2012,0.2,P,1,P1:First percentile,0.01
First percentile,Slovenia,2013,0.2,P,1,P1:First percentile,0.01
First percentile,Slovenia,2014,0.2,P,1,P1:First percentile,0.01
