perc,year,rel_income,country
0.1,2019,1.9,Serbia
0.1,2020,2.2,Serbia
0.1,2004,3.8,Sweden
0.1,2005,3.9,Sweden
0.1,2006,3.3,Sweden
0.1,2007,3.9,Sweden
0.1,2008,3.5,Sweden
0.1,2009,3.3,Sweden
0.1,2010,3.3,Sweden
0.1,2011,3.2,Sweden
0.1,2012,3.1,Sweden
0.1,2013,3.2,Sweden
0.1,2014,3.1,Sweden
0.1,2015,3.2,Sweden
0.1,2016,3.1,Sweden
0.1,2017,3.2,Sweden
0.1,2018,3.3,Sweden
0.1,2019,2.9,Sweden
0.1,2020,3.2,Sweden
0.1,2021,3.3,Sweden
0.1,2005,3.9,Slovenia
0.1,2006,4.0,Slovenia
0.1,2007,4.1,Slovenia
0.1,2008,4.0,Slovenia
0.1,2009,4.1,Slovenia
0.1,2010,4.0,Slovenia
0.1,2011,3.9,Slovenia
0.1,2012,3.9,Slovenia
0.1,2013,3.8,Slovenia
0.1,2014,3.7,Slovenia
0.1,2015,3.8,Slovenia
0.1,2016,3.8,Slovenia
0.1,2017,4.0,Slovenia
0.1,2018,4.1,Slovenia
0.1,2019,4.1,Slovenia
0.1,2020,4.2,Slovenia
0.1,2021,4.3,Slovenia
0.1,2005,3.4,Slovakia
0.1,2006,3.7,Slovakia
0.1,2007,4.0,Slovakia
0.1,2008,4.0,Slovakia
0.1,2009,3.7,Slovakia
0.1,2010,3.5,Slovakia
0.1,2011,3.5,Slovakia
0.1,2012,3.6,Slovakia
0.1,2013,3.5,Slovakia
0.1,2014,3.3,Slovakia
0.1,2015,3.3,Slovakia
0.1,2016,3.3,Slovakia
0.1,2017,3.2,Slovakia
0.1,2018,3.9,Slovakia
0.1,2019,3.6,Slovakia
0.1,2020,4.0,Slovakia
0.1,2006,1.5,Türkiye
0.1,2007,1.9,Türkiye
0.1,2008,1.9,Türkiye
0.1,2009,1.6,Türkiye
0.1,2010,1.7,Türkiye
0.1,2011,1.8,Türkiye
0.1,2012,1.8,Türkiye
0.1,2013,2.0,Türkiye
0.1,2014,2.1,Türkiye
0.1,2015,2.0,Türkiye
0.1,2016,2.1,Türkiye
0.1,2017,2.1,Türkiye
0.1,2018,2.1,Türkiye
0.1,2019,2.1,Türkiye
0.1,2020,1.9,Türkiye
0.1,1995,3.0,United Kingdom
0.1,1996,3.0,United Kingdom
0.1,1997,3.0,United Kingdom
0.1,1998,3.0,United Kingdom
0.1,1999,3.0,United Kingdom
0.1,2000,3.0,United Kingdom
0.1,2001,3.0,United Kingdom
0.1,2005,2.6,United Kingdom
0.1,2006,2.7,United Kingdom
0.1,2007,2.8,United Kingdom
0.1,2008,2.8,United Kingdom
0.1,2009,2.9,United Kingdom
0.1,2010,2.8,United Kingdom
0.1,2011,2.8,United Kingdom
0.1,2012,2.9,United Kingdom
0.1,2013,3.2,United Kingdom
0.1,2014,2.9,United Kingdom
0.1,2015,2.8,United Kingdom
0.1,2016,2.6,United Kingdom
0.1,2017,2.8,United Kingdom
0.1,2018,2.6,United Kingdom
0.1,2018,0.5,Kosovo (under United Nations Security Council Resolution 1244/99)
1.0,2017,26.3,Albania
1.0,2018,25.4,Albania
1.0,2019,24.9,Albania
1.0,2020,24.4,Albania
1.0,1995,22.0,Austria
1.0,1996,21.0,Austria
1.0,1997,20.0,Austria
1.0,1998,20.0,Austria
1.0,1999,22.0,Austria
1.0,2000,20.0,Austria
1.0,2001,20.0,Austria
1.0,2003,22.4,Austria
1.0,2004,21.3,Austria
1.0,2005,21.9,Austria
1.0,2006,21.0,Austria
1.0,2007,21.9,Austria
1.0,2008,22.3,Austria
1.0,2009,22.6,Austria
1.0,2010,22.9,Austria
1.0,2011,22.1,Austria
1.0,2012,22.1,Austria
1.0,2013,21.7,Austria
1.0,2014,22.6,Austria
1.0,2015,22.3,Austria
1.0,2016,22.0,Austria
1.0,2017,22.4,Austria
1.0,2018,21.6,Austria
1.0,2019,22.3,Austria
1.0,2020,21.7,Austria
1.0,2021,21.5,Austria
1.0,1995,23.0,Belgium
1.0,1996,23.0,Belgium
1.0,1997,23.0,Belgium
1.0,1998,22.0,Belgium
1.0,1999,25.0,Belgium
1.0,2000,25.0,Belgium
1.0,2001,24.0,Belgium
1.0,2003,22.2,Belgium
1.0,2004,20.6,Belgium
1.0,2005,23.2,Belgium
1.0,2006,22.4,Belgium
1.0,2007,21.1,Belgium
1.0,2008,22.3,Belgium
1.0,2009,21.1,Belgium
1.0,2010,21.4,Belgium
1.0,2011,21.1,Belgium
1.0,2012,21.0,Belgium
1.0,2013,20.7,Belgium
1.0,2014,20.4,Belgium
1.0,2015,20.8,Belgium
1.0,2016,20.7,Belgium
1.0,2017,20.8,Belgium
1.0,2018,20.5,Belgium
1.0,2019,20.6,Belgium
1.0,2020,20.9,Belgium
1.0,2021,20.0,Belgium
1.0,2006,23.9,Bulgaria
1.0,2007,26.1,Bulgaria
1.0,2008,27.5,Bulgaria
1.0,2009,25.1,Bulgaria
1.0,2010,25.0,Bulgaria
1.0,2011,26.2,Bulgaria
1.0,2012,25.4,Bulgaria
1.0,2013,27.0,Bulgaria
1.0,2014,26.9,Bulgaria
1.0,2015,28.4,Bulgaria
1.0,2016,28.2,Bulgaria
1.0,2017,31.2,Bulgaria
1.0,2018,31.2,Bulgaria
1.0,2019,32.0,Bulgaria
1.0,2020,31.0,Bulgaria
1.0,2021,31.6,Bulgaria
1.0,2007,24.5,Switzerland
1.0,2008,25.2,Switzerland
1.0,2009,24.5,Switzerland
1.0,2010,23.9,Switzerland
1.0,2011,24.0,Switzerland
1.0,2012,23.1,Switzerland
1.0,2013,23.4,Switzerland
1.0,2014,24.3,Switzerland
1.0,2015,24.2,Switzerland
1.0,2016,23.9,Switzerland
1.0,2017,24.4,Switzerland
1.0,2018,24.1,Switzerland
1.0,2019,24.7,Switzerland
1.0,2020,25.2,Switzerland
1.0,2005,22.8,Cyprus
1.0,2006,23.5,Cyprus
1.0,2007,24.7,Cyprus
1.0,2008,23.6,Cyprus
1.0,2009,24.2,Cyprus
1.0,2010,24.4,Cyprus
1.0,2011,23.6,Cyprus
1.0,2012,25.1,Cyprus
1.0,2013,26.4,Cyprus
1.0,2014,28.8,Cyprus
1.0,2015,27.2,Cyprus
1.0,2016,25.8,Cyprus
1.0,2017,25.0,Cyprus
1.0,2018,23.7,Cyprus
1.0,2019,26.1,Cyprus
1.0,2020,24.0,Cyprus
1.0,2021,24.4,Cyprus
1.0,2005,22.2,Czechia
1.0,2006,21.9,Czechia
1.0,2007,21.8,Czechia
1.0,2008,21.6,Czechia
1.0,2009,22.2,Czechia
1.0,2010,21.8,Czechia
1.0,2011,21.8,Czechia
1.0,2012,21.6,Czechia
1.0,2013,21.4,Czechia
1.0,2014,22.0,Czechia
1.0,2015,21.7,Czechia
1.0,2016,21.6,Czechia
1.0,2017,21.2,Czechia
1.0,2018,20.6,Czechia
1.0,2019,20.5,Czechia
1.0,2020,20.5,Czechia
1.0,2021,21.6,Czechia
1.0,1995,22.0,Germany (until 1990 former territory of the FRG)
1.0,1996,21.0,Germany (until 1990 former territory of the FRG)
1.0,1997,21.0,Germany (until 1990 former territory of the FRG)
1.0,1998,21.0,Germany (until 1990 former territory of the FRG)
1.0,1999,21.0,Germany (until 1990 former territory of the FRG)
1.0,2000,21.0,Germany (until 1990 former territory of the FRG)
1.0,2001,21.0,Germany (until 1990 former territory of the FRG)
1.0,2005,22.1,Germany (until 1990 former territory of the FRG)
1.0,2006,22.1,Germany (until 1990 former territory of the FRG)
1.0,2007,24.1,Germany (until 1990 former territory of the FRG)
1.0,2008,24.3,Germany (until 1990 former territory of the FRG)
1.0,2009,23.4,Germany (until 1990 former territory of the FRG)
1.0,2010,23.4,Germany (until 1990 former territory of the FRG)
1.0,2011,22.9,Germany (until 1990 former territory of the FRG)
1.0,2012,22.4,Germany (until 1990 former territory of the FRG)
1.0,2013,23.7,Germany (until 1990 former territory of the FRG)
1.0,2014,23.6,Germany (until 1990 former territory of the FRG)
1.0,2015,23.6,Germany (until 1990 former territory of the FRG)
1.0,2016,23.3,Germany (until 1990 former territory of the FRG)
1.0,2017,23.1,Germany (until 1990 former territory of the FRG)
1.0,2018,24.7,Germany (until 1990 former territory of the FRG)
1.0,2019,23.2,Germany (until 1990 former territory of the FRG)
1.0,2020,24.2,Germany (until 1990 former territory of the FRG)
1.0,2021,24.4,Germany (until 1990 former territory of the FRG)
1.0,2003,21.0,Denmark
1.0,2004,20.3,Denmark
1.0,2005,19.7,Denmark
1.0,2006,19.9,Denmark
1.0,2007,21.0,Denmark
1.0,2008,21.1,Denmark
1.0,2009,20.4,Denmark
1.0,2010,20.8,Denmark
1.0,2011,21.7,Denmark
1.0,2012,21.8,Denmark
1.0,2013,22.0,Denmark
1.0,2014,22.9,Denmark
1.0,2015,22.6,Denmark
1.0,2016,23.1,Denmark
1.0,2017,22.9,Denmark
1.0,2018,23.2,Denmark
1.0,2019,22.8,Denmark
1.0,2020,23.0,Denmark
1.0,2021,22.5,Denmark
1.0,2008,24.3,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
1.0,2009,24.0,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
1.0,2010,23.9,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
1.0,2011,24.1,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
1.0,2012,23.9,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
1.0,2013,24.1,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
1.0,2014,24.0,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
1.0,2015,23.9,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
1.0,2016,23.9,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
1.0,2017,23.7,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
1.0,2018,24.0,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
1.0,2019,23.7,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
1.0,2020,23.7,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
1.0,2021,23.8,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"
1.0,1995,24.0,Euro area - 12 countries (2001-2006)
1.0,1996,23.0,Euro area - 12 countries (2001-2006)
1.0,1997,23.0,Euro area - 12 countries (2001-2006)
1.0,1998,23.0,Euro area - 12 countries (2001-2006)
1.0,1999,23.0,Euro area - 12 countries (2001-2006)
1.0,2000,22.0,Euro area - 12 countries (2001-2006)
1.0,2001,22.0,Euro area - 12 countries (2001-2006)
1.0,2004,24.0,Euro area - 18 countries (2014)
1.0,2005,23.5,Euro area - 18 countries (2014)
1.0,2006,23.3,Euro area - 18 countries (2014)
1.0,2007,23.6,Euro area - 18 countries (2014)
1.0,2008,24.2,Euro area - 18 countries (2014)
1.0,2009,24.0,Euro area - 18 countries (2014)
1.0,2010,23.9,Euro area - 18 countries (2014)
1.0,2011,24.1,Euro area - 18 countries (2014)
1.0,2012,23.9,Euro area - 18 countries (2014)
1.0,2013,24.1,Euro area - 18 countries (2014)
1.0,2014,24.0,Euro area - 18 countries (2014)
1.0,2015,23.9,Euro area - 18 countries (2014)
1.0,2016,23.9,Euro area - 18 countries (2014)
1.0,2017,23.6,Euro area - 18 countries (2014)
1.0,2018,24.0,Euro area - 18 countries (2014)
1.0,2019,23.7,Euro area - 18 countries (2014)
1.0,2020,23.7,Euro area - 18 countries (2014)
1.0,2004,24.0,Euro area - 19 countries  (2015-2022)
1.0,2005,23.6,Euro area - 19 countries  (2015-2022)
1.0,2006,23.4,Euro area - 19 countries  (2015-2022)
1.0,2007,23.6,Euro area - 19 countries  (2015-2022)
1.0,2008,24.2,Euro area - 19 countries  (2015-2022)
1.0,2009,24.1,Euro area - 19 countries  (2015-2022)
1.0,2010,23.9,Euro area - 19 countries  (2015-2022)
1.0,2011,24.1,Euro area - 19 countries  (2015-2022)
1.0,2012,23.9,Euro area - 19 countries  (2015-2022)
1.0,2013,24.1,Euro area - 19 countries  (2015-2022)
1.0,2014,24.0,Euro area - 19 countries  (2015-2022)
1.0,2015,23.9,Euro area - 19 countries  (2015-2022)
1.0,2016,23.9,Euro area - 19 countries  (2015-2022)
1.0,2017,23.7,Euro area - 19 countries  (2015-2022)
1.0,2018,24.0,Euro area - 19 countries  (2015-2022)
1.0,2019,23.7,Euro area - 19 countries  (2015-2022)
1.0,2020,23.7,Euro area - 19 countries  (2015-2022)
1.0,2021,23.8,Euro area - 19 countries  (2015-2022)
1.0,2004,28.0,Estonia
1.0,2005,25.7,Estonia
1.0,2006,25.4,Estonia
1.0,2007,25.9,Estonia
1.0,2008,23.4,Estonia
1.0,2009,23.9,Estonia
1.0,2010,23.6,Estonia
1.0,2011,23.9,Estonia
1.0,2012,24.2,Estonia
1.0,2013,24.6,Estonia
1.0,2014,26.0,Estonia
1.0,2015,25.6,Estonia
1.0,2016,23.7,Estonia
1.0,2017,22.7,Estonia
1.0,2018,21.9,Estonia
1.0,2019,22.3,Estonia
1.0,2020,22.6,Estonia
1.0,2021,22.7,Estonia
1.0,1995,25.0,Greece
1.0,1996,25.0,Greece
1.0,1997,26.0,Greece
1.0,1998,26.0,Greece
1.0,1999,26.0,Greece
1.0,2000,24.0,Greece
1.0,2001,24.0,Greece
1.0,2003,26.1,Greece
1.0,2004,24.1,Greece
1.0,2005,25.0,Greece
1.0,2006,26.1,Greece
1.0,2007,26.1,Greece
1.0,2008,25.4,Greece
1.0,2009,25.4,Greece
1.0,2010,25.4,Greece
1.0,2011,25.1,Greece
1.0,2012,25.1,Greece
1.0,2013,25.4,Greece
1.0,2014,25.6,Greece
1.0,2015,25.3,Greece
1.0,2016,25.1,Greece
1.0,2017,25.0,Greece
1.0,2018,24.6,Greece
1.0,2019,23.7,Greece
1.0,2020,24.1,Greece
1.0,2021,24.4,Greece
1.0,1995,25.0,Spain
1.0,1996,26.0,Spain
1.0,1997,26.0,Spain
1.0,1998,25.0,Spain
1.0,1999,25.0,Spain
1.0,2000,25.0,Spain
1.0,2001,25.0,Spain
1.0,2004,23.3,Spain
1.0,2005,23.8,Spain
1.0,2006,23.7,Spain
1.0,2007,23.6,Spain
1.0,2008,24.2,Spain
1.0,2009,24.4,Spain
1.0,2010,24.6,Spain
1.0,2011,25.0,Spain
1.0,2012,24.7,Spain
1.0,2013,24.5,Spain
1.0,2014,24.7,Spain
1.0,2015,24.8,Spain
1.0,2016,24.9,Spain
1.0,2017,24.4,Spain
1.0,2018,24.2,Spain
1.0,2019,24.1,Spain
1.0,2020,23.4,Spain
1.0,2021,23.8,Spain
1.0,2008,24.6,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
1.0,2009,24.2,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
1.0,2010,24.0,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
1.0,2011,24.2,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
1.0,2012,23.8,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
1.0,2013,23.9,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
1.0,2014,24.0,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
1.0,2015,24.1,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
1.0,2016,23.8,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
1.0,2017,23.9,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
1.0,2018,24.1,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
1.0,2019,23.9,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"
1.0,1995,24.0,European Union - 15 countries (1995-2004)
1.0,1996,23.0,European Union - 15 countries (1995-2004)
1.0,1997,23.0,European Union - 15 countries (1995-2004)
1.0,1998,23.0,European Union - 15 countries (1995-2004)
1.0,1999,23.0,European Union - 15 countries (1995-2004)
1.0,2000,23.0,European Union - 15 countries (1995-2004)
1.0,2001,23.0,European Union - 15 countries (1995-2004)
1.0,2005,24.1,European Union - 27 countries (2007-2013)
1.0,2006,23.7,European Union - 27 countries (2007-2013)
1.0,2007,24.0,European Union - 27 countries (2007-2013)
1.0,2008,24.6,European Union - 27 countries (2007-2013)
1.0,2009,24.2,European Union - 27 countries (2007-2013)
1.0,2010,24.0,European Union - 27 countries (2007-2013)
1.0,2011,24.2,European Union - 27 countries (2007-2013)
1.0,2012,23.8,European Union - 27 countries (2007-2013)
1.0,2013,23.9,European Union - 27 countries (2007-2013)
1.0,2014,24.0,European Union - 27 countries (2007-2013)
1.0,2015,24.1,European Union - 27 countries (2007-2013)
1.0,2016,23.8,European Union - 27 countries (2007-2013)
1.0,2017,23.9,European Union - 27 countries (2007-2013)
1.0,2018,24.1,European Union - 27 countries (2007-2013)
1.0,2019,23.9,European Union - 27 countries (2007-2013)
1.0,2010,23.7,European Union - 27 countries (from 2020)
1.0,2011,23.9,European Union - 27 countries (from 2020)
1.0,2012,23.7,European Union - 27 countries (from 2020)
1.0,2013,24.0,European Union - 27 countries (from 2020)
1.0,2014,23.9,European Union - 27 countries (from 2020)
1.0,2015,23.9,European Union - 27 countries (from 2020)
1.0,2016,23.7,European Union - 27 countries (from 2020)
1.0,2017,23.6,European Union - 27 countries (from 2020)
1.0,2018,23.8,European Union - 27 countries (from 2020)
1.0,2019,23.6,European Union - 27 countries (from 2020)
1.0,2020,23.5,European Union - 27 countries (from 2020)
1.0,2021,23.6,European Union - 27 countries (from 2020)
1.0,2010,24.0,European Union - 28 countries (2013-2020)
1.0,2011,24.2,European Union - 28 countries (2013-2020)
1.0,2012,23.8,European Union - 28 countries (2013-2020)
1.0,2013,23.9,European Union - 28 countries (2013-2020)
1.0,2014,24.0,European Union - 28 countries (2013-2020)
1.0,2015,24.1,European Union - 28 countries (2013-2020)
1.0,2016,23.8,European Union - 28 countries (2013-2020)
1.0,2017,23.9,European Union - 28 countries (2013-2020)
1.0,2018,24.1,European Union - 28 countries (2013-2020)
1.0,2019,23.9,European Union - 28 countries (2013-2020)
1.0,1996,20.0,Finland
1.0,1997,20.0,Finland
1.0,1998,19.0,Finland
1.0,1999,20.0,Finland
1.0,2000,20.0,Finland
1.0,2001,21.0,Finland
1.0,2004,21.9,Finland
1.0,2005,22.1,Finland
1.0,2006,22.1,Finland
1.0,2007,22.1,Finland
1.0,2008,22.0,Finland
1.0,2009,21.7,Finland
1.0,2010,21.4,Finland
1.0,2011,21.4,Finland
1.0,2012,21.6,Finland
1.0,2013,21.3,Finland
1.0,2014,21.3,Finland
1.0,2015,21.0,Finland
1.0,2016,21.5,Finland
1.0,2017,21.5,Finland
1.0,2018,21.9,Finland
1.0,2019,22.1,Finland
1.0,2020,22.4,Finland
1.0,2021,22.0,Finland
1.0,1995,23.0,France
1.0,1996,23.0,France
1.0,1997,23.0,France
1.0,1998,22.0,France
1.0,1999,24.0,France
1.0,2000,22.0,France
1.0,2001,22.0,France
1.0,2004,23.2,France
1.0,2005,22.9,France
1.0,2006,22.6,France
1.0,2007,21.9,France
1.0,2008,25.2,France
1.0,2009,25.2,France
1.0,2010,24.8,France
1.0,2011,25.9,France
1.0,2012,25.6,France
1.0,2013,25.3,France
1.0,2014,24.6,France
1.0,2015,24.6,France
1.0,2016,24.7,France
1.0,2017,24.1,France
1.0,2018,23.9,France
1.0,2019,24.9,France
1.0,2020,23.9,France
1.0,2021,24.1,France
1.0,2010,23.3,Croatia
1.0,2011,23.0,Croatia
1.0,2012,22.7,Croatia
1.0,2013,22.7,Croatia
1.0,2014,22.2,Croatia
1.0,2015,22.6,Croatia
1.0,2016,22.1,Croatia
1.0,2017,22.2,Croatia
1.0,2018,22.0,Croatia
1.0,2019,22.2,Croatia
1.0,2020,21.5,Croatia
1.0,2021,22.0,Croatia
1.0,2005,23.2,Hungary
1.0,2006,27.4,Hungary
1.0,2007,21.5,Hungary
1.0,2008,21.2,Hungary
1.0,2009,20.9,Hungary
1.0,2010,20.2,Hungary
1.0,2011,21.9,Hungary
1.0,2012,22.4,Hungary
1.0,2013,22.8,Hungary
1.0,2014,23.2,Hungary
1.0,2015,22.4,Hungary
1.0,2016,22.6,Hungary
1.0,2017,22.4,Hungary
1.0,2018,23.2,Hungary
1.0,2019,22.4,Hungary
1.0,2020,22.5,Hungary
1.0,2021,22.1,Hungary
1.0,1995,26.0,Ireland
1.0,1996,26.0,Ireland
1.0,1997,26.0,Ireland
1.0,1998,27.0,Ireland
1.0,1999,25.0,Ireland
1.0,2000,23.0,Ireland
1.0,2001,22.0,Ireland
1.0,2003,23.4,Ireland
1.0,2004,24.6,Ireland
1.0,2005,25.2,Ireland
1.0,2006,25.5,Ireland
1.0,2007,24.5,Ireland
1.0,2008,23.9,Ireland
1.0,2009,22.9,Ireland
1.0,2010,24.3,Ireland
1.0,2011,23.2,Ireland
1.0,2012,23.6,Ireland
1.0,2013,24.0,Ireland
1.0,2014,24.2,Ireland
1.0,2015,23.2,Ireland
1.0,2016,23.7,Ireland
1.0,2017,24.2,Ireland
1.0,2018,23.5,Ireland
1.0,2019,23.4,Ireland
1.0,2020,23.4,Ireland
1.0,2021,22.1,Ireland
1.0,2004,20.9,Iceland
1.0,2005,22.0,Iceland
1.0,2006,22.9,Iceland
1.0,2007,24.5,Iceland
1.0,2008,23.8,Iceland
1.0,2009,26.0,Iceland
1.0,2010,22.3,Iceland
1.0,2011,20.5,Iceland
1.0,2012,20.7,Iceland
1.0,2013,20.8,Iceland
1.0,2014,20.0,Iceland
1.0,2015,21.9,Iceland
1.0,2016,21.2,Iceland
1.0,2017,21.8,Iceland
1.0,2018,20.7,Iceland
1.0,1995,25.0,Italy
1.0,1996,24.0,Italy
1.0,1997,23.0,Italy
1.0,1998,23.0,Italy
1.0,1999,23.0,Italy
1.0,2000,22.0,Italy
1.0,2001,22.0,Italy
1.0,2004,25.4,Italy
1.0,2005,25.3,Italy
1.0,2006,24.5,Italy
1.0,2007,24.5,Italy
1.0,2008,23.8,Italy
1.0,2009,24.3,Italy
1.0,2010,24.0,Italy
1.0,2011,24.6,Italy
1.0,2012,24.7,Italy
1.0,2013,24.9,Italy
1.0,2014,24.4,Italy
1.0,2015,24.1,Italy
1.0,2016,24.4,Italy
1.0,2017,24.4,Italy
1.0,2018,25.1,Italy
1.0,2019,24.5,Italy
1.0,2020,24.5,Italy
1.0,2021,24.9,Italy
1.0,2005,27.2,Lithuania
1.0,2006,26.5,Lithuania
1.0,2007,25.7,Lithuania
1.0,2008,26.2,Lithuania
1.0,2009,27.4,Lithuania
1.0,2010,27.4,Lithuania
1.0,2011,24.4,Lithuania
1.0,2012,23.9,Lithuania
1.0,2013,26.4,Lithuania
1.0,2014,26.7,Lithuania
1.0,2015,28.8,Lithuania
1.0,2016,27.7,Lithuania
1.0,2017,28.3,Lithuania
1.0,2018,27.6,Lithuania
1.0,2019,26.5,Lithuania
1.0,2020,26.9,Lithuania
1.0,2021,27.6,Lithuania
1.0,1995,23.0,Luxembourg
1.0,1996,22.0,Luxembourg
1.0,1997,21.0,Luxembourg
1.0,1998,21.0,Luxembourg
1.0,1999,22.0,Luxembourg
1.0,2000,22.0,Luxembourg
1.0,2001,22.0,Luxembourg
1.0,2003,22.9,Luxembourg
1.0,2004,21.7,Luxembourg
1.0,2005,21.6,Luxembourg
1.0,2006,22.9,Luxembourg
1.0,2007,22.3,Luxembourg
1.0,2008,23.1,Luxembourg
1.0,2009,23.9,Luxembourg
1.0,2010,22.3,Luxembourg
1.0,2011,21.7,Luxembourg
1.0,2012,22.2,Luxembourg
1.0,2013,24.2,Luxembourg
1.0,2014,22.4,Luxembourg
1.0,2015,22.7,Luxembourg
1.0,2016,23.3,Luxembourg
1.0,2017,22.7,Luxembourg
1.0,2018,24.0,Luxembourg
1.0,2019,25.0,Luxembourg
1.0,2020,23.8,Luxembourg
1.0,2021,22.8,Luxembourg
1.0,2005,27.7,Latvia
1.0,2006,29.2,Latvia
1.0,2007,26.1,Latvia
1.0,2008,27.6,Latvia
1.0,2009,27.4,Latvia
1.0,2010,26.5,Latvia
1.0,2011,26.0,Latvia
1.0,2012,27.1,Latvia
1.0,2013,26.1,Latvia
1.0,2014,26.6,Latvia
1.0,2015,26.3,Latvia
1.0,2016,25.6,Latvia
1.0,2017,25.2,Latvia
1.0,2018,26.1,Latvia
1.0,2019,26.0,Latvia
1.0,2020,26.0,Latvia
1.0,2021,26.8,Latvia
1.0,2013,27.1,Montenegro
1.0,2014,25.9,Montenegro
1.0,2015,25.7,Montenegro
1.0,2016,26.1,Montenegro
1.0,2017,27.1,Montenegro
1.0,2018,24.6,Montenegro
1.0,2019,24.2,Montenegro
1.0,2020,23.9,Montenegro
1.0,2012,26.5,North Macedonia
1.0,2013,25.7,North Macedonia
1.0,2014,24.8,North Macedonia
1.0,2015,23.9,North Macedonia
1.0,2016,23.7,North Macedonia
1.0,2017,22.8,North Macedonia
1.0,2018,22.4,North Macedonia
1.0,2019,21.6,North Macedonia
1.0,2020,21.9,North Macedonia
1.0,2005,21.0,Malta
1.0,2006,21.4,Malta
1.0,2007,20.9,Malta
1.0,2008,21.8,Malta
1.0,2009,21.6,Malta
1.0,2010,22.5,Malta
1.0,2011,21.5,Malta
1.0,2012,21.8,Malta
1.0,2013,22.4,Malta
1.0,2014,22.2,Malta
1.0,2015,22.4,Malta
1.0,2016,22.9,Malta
1.0,2017,22.4,Malta
1.0,2018,23.0,Malta
1.0,2019,22.1,Malta
1.0,2020,24.2,Malta
1.0,2021,24.4,Malta
1.0,1995,23.0,Netherlands
1.0,1996,24.0,Netherlands
1.0,1997,21.0,Netherlands
1.0,1998,21.0,Netherlands
1.0,1999,22.0,Netherlands
1.0,2000,21.0,Netherlands
1.0,2001,21.0,Netherlands
